Web_ID,Region_of_Incident,Reported_Date,Reported_Year,Reported_Month,Number_Dead,Minimum_Estimated_Number_of_Missing,Total_Dead_and_Missing,Number_of_Survivors,Number_of_Females,Number_of_Males,Number_of_Children,Cause_of_Death,Location_Description,Information_Source,Latitude,Longitude ,Migration_Route,URL,UNSD_Geographical_Grouping,Source_Quality
50843,Sub-Saharan Africa,"January 18, 2018",2018,Jan,1,0,1,0,0,1,0,"Sickness and lack of access to medicines, Dehydration","Tunduma, Tanzania-Zambia border",Mixed Migration Monitoring Mechanism Initiative (4mi),-9.313345,32.770401,Unknown,http://www.mixedmigration.org/4mi/,Eastern Africa,2
50844,Sub-Saharan Africa,"January 18, 2018",2018,Jan,1,0,1,0,0,1,1,Sickness and lack of access to medicines,"Mopti, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),14.529806,-4.196529,Unknown,http://www.mixedmigration.org/4mi/,Western Africa,2
44630,US-Mexico Border,"January 17, 2018",2018,Jan,1,0,1,0,0,1,0,Unknown (skeletal remains),"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,31.9943161,-112.806239,Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
50838,North Africa,"January 17, 2018",2018,Jan,3,0,3,0,1,1,0,Shot or stabbed,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),27.011343,14.446939,Unknown,http://www.mixedmigration.org/4mi/,Northern Africa,2
50839,Sub-Saharan Africa,"January 17, 2018",2018,Jan,6,0,6,0,1,1,0,"Harsh weather/lack of adequate shelter, Suffocation","Garin Kowa, Zinder, Niger",Mixed Migration Monitoring Mechanism Initiative (4mi),14.71243,8.81383,Unknown,http://www.mixedmigration.org/4mi/,Western Africa,2
50840,Sub-Saharan Africa,"January 17, 2018",2018,Jan,1,0,1,0,0,1,1,Vehicle Accident,"Kaya, Burkina Faso",Mixed Migration Monitoring Mechanism Initiative (4mi),13.101281,-1.066468,Unknown,http://www.mixedmigration.org/4mi/,Western Africa,2
50837,North Africa,"January 16, 2018",2018,Jan,2,0,2,0,1,1,1,Vehicle Accident,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),20.749731,26.768543,Unknown,http://www.mixedmigration.org/4mi/,Northern Africa,2
44096,Mediterranean,"January 16, 2018",2018,Jan,3,0,3,0,0,3,2,Unknown,Unspecified location off the coast of Libya,"IOM Italy, Proactiva Open Arms",33.41609324,13.21331096,Central Mediterranean,"http://tmsnrt.rs/2rhg33h, http://bit.ly/2FLYwUn, http://bit.ly/2DjCA0Q, http://bit.ly/2DudHTy",Uncategorized,4
44097,Mediterranean,"January 16, 2018",2018,Jan,2,0,2,17,1,1,0,Drowning,"8 nautical miles off Cap Falcon, Aïn El Turk, wilaya of Oran, Algeria","ObservAlgerie, Algerie Monde Infos",35.85295401,-0.814755301,Western Mediterranean,"http://bit.ly/2FNqXRt, http://bit.ly/2DhiGHW, http://bit.ly/2DFeGxQ",Uncategorized,3
44093,North Africa,"January 15, 2018",2018,Jan,7,0,7,20,0,0,0,"Drowning, Hypothermia, Malnutrition","Playa Bastián in Costa Teguise, Lanzarote, Canary Islands, Spain","Salvamento Marítimo, Europa Press",28.99224023,-13.49585334,Western African,"http://bit.ly/2mI5zFx, http://bit.ly/2r7ZgQf, http://bit.ly/2mINwhN, http://bit.ly/2DRdyL7",Uncategorized,5
44095,US-Mexico Border,"January 15, 2018",2018,Jan,1,0,1,0,0,0,1,Hypothermia,"Nogales, Sonora, Mexico",El Siglo de Durango,31.29990314,-110.9380298,Central America to US,http://bit.ly/2DclAd1,Central America,1
50833,North Africa,"January 15, 2018",2018,Jan,1,0,1,0,0,1,1,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),22.100909,23.194329,Unknown,http://www.mixedmigration.org/4mi/,Northern Africa,2
50834,Sub-Saharan Africa,"January 15, 2018",2018,Jan,2,0,2,0,0,2,0,Sickness and lack of access to medicines,"Dirkou, Niger",Mixed Migration Monitoring Mechanism Initiative (4mi),18.9951,12.892,Unknown,http://www.mixedmigration.org/4mi/,Western Africa,2
50835,North Africa,"January 15, 2018",2018,Jan,1,0,1,0,1,0,0,"Sickness and lack of access to medicines, Dehydration, Harsh weather/lack of adequate shelter","Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),23.719983,13.618827,Unknown,http://www.mixedmigration.org/4mi/,Northern Africa,2
50836,North Africa,"January 15, 2018",2018,Jan,2,0,2,0,0,2,0,"Sickness and lack of access to medicines, Vehicle Accident","Sahara desert near Atbara, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),18.07428,34.434548,Unknown,http://www.mixedmigration.org/4mi/,Northern Africa,2
44629,US-Mexico Border,"January 14, 2018",2018,Jan,1,0,1,0,0,1,0,Unknown (skeletal remains),"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,32.3770211,-113.1654307,Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
50832,Sub-Saharan Africa,"January 14, 2018",2018,Jan,1,0,1,0,0,1,0,Sickness and lack of access to medicines,"Niamey, Niger",Mixed Migration Monitoring Mechanism Initiative (4mi),13.567446,2.108762,Unknown,http://www.mixedmigration.org/4mi/,Western Africa,2
44092,Europe,"January 14, 2018",2018,Jan,1,0,1,0,0,1,0,Electrocution on railway,"Menton train station, France, near the border with Ventimiglia, Italy","Le Parisien, Midi Libre, TV5 Monde",43.7743355,7.4931567,Unknown,"http://bit.ly/2mxRtpp, http://bit.ly/2Dk0QDH, http://bit.ly/2EI3Bvg",Southern Europe,3
44091,Mediterranean,"January 13, 2018",2018,Jan,1,0,1,0,0,1,0,Drowning,"Off the coast of Mostaganem, Algeria",ObservAlgerie,36.0586544,0.061860512,Western Mediterranean,http://bit.ly/2B25ssT,Uncategorized,1
44094,Europe,"January 13, 2018",2018,Jan,1,0,1,0,0,1,0,Hit by train,"Train tracks near Bolzano, South Tyrol, Italy","ANSA, Secolo Trentino",46.4982953,11.3547582,Unknown,"http://bit.ly/2mDBPbQ, http://bit.ly/2DCQqfY",Southern Europe,3
49482,South Asia,"January 13, 2018",2018,Jan,2,0,2,0,0,2,0,Shot or stabbed,"Balochistan Province, Pakistan near border with Afghanistan",Mixed Migration Monitoring Mechanism Initiative (4mi),29.510267,65.421738,Unknown,http://www.mixedmigration.org/4mi/,Southern Asia,2
50831,North Africa,"January 13, 2018",2018,Jan,2,0,2,0,0,2,0,Starvation,"Tamanrasset, Algeria",Mixed Migration Monitoring Mechanism Initiative (4mi),22.78882,5.525811,Unknown,http://www.mixedmigration.org/4mi/,Northern Africa,2
50830,North Africa,"January 12, 2018",2018,Jan,2,0,2,0,0,2,0,"Harsh weather/lack of adequate shelter, Suffocation","Near Atbara, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),17.601362,34.474951,Unknown,http://www.mixedmigration.org/4mi/,Northern Africa,2
44090,Mediterranean,"January 12, 2018",2018,Jan,1,0,1,0,0,1,0,Presumed drowning,"Beach in Zemmouri El Bahri, 16 kms east of Boumerdès, Algeria",El Watan,36.8012722,3.5686162,Western Mediterranean,http://bit.ly/2FArw0Z,Uncategorized,1
44089,Europe,"January 11, 2018",2018,Jan,1,0,1,0,0,1,0,Vehicle Accident,"A14 motorway near Castel San Pietro, Bologna, Italy","Gazzetta del Sud, Bologna Today",44.43824654,11.56951356,Unknown,"http://bit.ly/2Dny6r9, http://bit.ly/2mmu5uT",Southern Europe,3
50827,North Africa,"January 11, 2018",2018,Jan,3,0,3,0,0,0,0,Unknown,"Sahara desert, Sudan, near the border with Egypt",Mixed Migration Monitoring Mechanism Initiative (4mi),21.943709,27.672666,Unknown,http://www.mixedmigration.org/4mi/,Northern Africa,2
50828,Sub-Saharan Africa,"January 11, 2018",2018,Jan,2,0,2,0,0,2,2,Vehicle Accident,"Bamako, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi),12.669425,-7.909603,Unknown,http://www.mixedmigration.org/4mi/,Western Africa,2
50829,Sub-Saharan Africa,"January 11, 2018",2018,Jan,1,0,1,0,0,1,0,"Sickness and lack of access to medicines, Suffocation","Kantchari, Burkina Faso",Mixed Migration Monitoring Mechanism Initiative (4mi),12.486464,1.513367,Unknown,http://www.mixedmigration.org/4mi/,Western Africa,2
50826,North Africa,"January 10, 2018",2018,Jan,2,0,2,0,0,2,0,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),21.079375,24.029864,Unknown,http://www.mixedmigration.org/4mi/,Northern Africa,2
44088,Caribbean,"January 10, 2018",2018,Jan,5,13,18,0,2,2,0,Presumed drowning,"Bodies recovered at beach in Koraal Tabak, Curaçao","El Nacional, El Nuevo Herald, Infobae, Noticias Curazao",12.14982949,-68.80590859,Unknown,"http://bit.ly/2mi1QgX, https://yhoo.it/2mlBVF5, https://ind.pn/2ARObCA, http://bit.ly/2Ewlayk, http://abcn.ws/2D3xxSo",Caribbean,3
44085,Europe,"January 09, 2018",2018,Jan,1,0,1,0,0,1,0,Vehicle Accident,"A16 motorway, km 90 near Marck, Calais, France","La Voix du Nord, Le Parisien, Franceinfo",50.93772776,1.949506614,Unknown,"http://bit.ly/2CN2euE, http://bit.ly/2FjtPpj, http://bit.ly/2CUJgFN, http://bit.ly/2FwCvZw",Western Europe,3
44086,Mediterranean,"January 09, 2018",2018,Jan,0,100,100,16,0,0,0,Presumed drowning,"Off the coast of Al Khums, Libya","IOM Libya, Reuters, AFP, Libyan Navy",33.46124617,14.63044773,Central Mediterranean,"http://bit.ly/2FnDv26, http://reut.rs/2CJiA7F, https://yhoo.it/2CZHMv7, http://bit.ly/2Fm5Fun",Uncategorized,5
44087,Mediterranean,"January 09, 2018",2018,Jan,3,8,11,43,0,0,0,Presumed drowning,Unspecified location between Morocco and Spain,Caminando Fronteras,35.89100576,-5.659332275,Western Mediterranean,http://bit.ly/2Fm9Beh,Uncategorized,4
50825,North Africa,"January 08, 2018",2018,Jan,1,0,1,0,0,1,0,Shot or stabbed,"Between Bani Waled and Tripoli, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),31.876975,13.853232,Unknown,http://www.mixedmigration.org/4mi/,Northern Africa,2
44080,Mediterranean,"January 07, 2018",2018,Jan,2,10,12,270,2,0,0,Presumed drowning,"Off the coast of Garabuli, Libya",IOM Libya,32.98300233,13.76885206,Central Mediterranean,http://bit.ly/2Enoaxc,Uncategorized,4
44079,Mediterranean,"January 06, 2018",2018,Jan,8,56,64,86,6,2,5,Unknown,Unspecified location off the coast of Libya,"IOM Italy, SOS Méditerranée, MSF Sea",34.07838046,13.2682426,Central Mediterranean,"http://bbc.in/2Ej8fzR, http://bit.ly/2D7iXdi, http://bit.ly/2Fi3Yy0",Uncategorized,5
50824,North Africa,"January 06, 2018",2018,Jan,3,0,3,0,1,1,0,Vehicle Accident,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),23.679744,14.058795,Unknown,http://www.mixedmigration.org/4mi/,Northern Africa,2
50823,North Africa,"January 05, 2018",2018,Jan,1,0,1,0,0,1,0,"Starvation, Dehydration","Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi),20.339476,26.619864,Unknown,http://www.mixedmigration.org/4mi/,Northern Africa,2
44078,Mediterranean,"January 05, 2018",2018,Jan,4,0,4,4,0,0,0,Presumed drowning,"Near Tanger-Med cargo port, 40km east of Tangiers, Morocco",Salvamento Marítimo,35.88053832,-5.519505224,Western Mediterranean,"http://bit.ly/2qG7miM, http://bit.ly/2mcXFDW",Uncategorized,5
44077,Mediterranean,"January 04, 2018",2018,Jan,1,0,1,0,0,1,0,Presumed drowning,"Off the coast of Sanlúcar de Barrameda, Cádiz, Spain",Andalucía Información,36.78467678,-6.580935209,Western Mediterranean,http://bit.ly/2AwvkMU,Uncategorized,1
44377,US-Mexico Border,"January 04, 2018",2018,Jan,1,0,1,0,0,1,0,Unknown (skeletal remains),"East Ranch-Santa Fe Feeders, near Encino, 20 miles south of Falfurrias, Brooks County, Texas, USA","South Texas Human Rights Center, KRIS TV, Caller Times",26.8077686,-98.118294,Central America to US,"http://bit.ly/2EFoOHq, http://bit.ly/2FNkUvz",Northern America,4
50822,North Africa,"January 03, 2018",2018,Jan,2,0,2,0,1,1,0,"Starvation, Dehydration, Suffocation","Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),24.642024,14.587863,Unknown,http://www.mixedmigration.org/4mi/,Northern Africa,2
44054,US-Mexico Border,"January 03, 2018",2018,Jan,1,0,1,0,0,1,0,Drowning,"Rio Bravo, at Donna Rio Bravo International Bridge, Tamaulipas, Mexico",El Manana,26.06354885,-98.07603481,Central America to US,http://bit.ly/2CSAtBY,Central America,1
44375,US-Mexico Border,"January 02, 2018",2018,Jan,1,0,1,0,0,0,0,Unknown,"Ranch near Falfurrias, Brooks County, Texas, USA","South Texas Human Rights Center, KRIS TV, Caller Times",27.2474839,-98.3788079,Central America to US,"http://bit.ly/2EFoOHq, http://bit.ly/2FNkUvz",Northern America,4
44376,US-Mexico Border,"January 02, 2018",2018,Jan,1,0,1,0,0,1,0,Unknown (skeletal remains),"Mariposa Ranch near Falfurrias, Brooks County, Texas, USA","South Texas Human Rights Center, KRIS TV, Caller Times",27.1058052,-98.146774,Central America to US,"http://bit.ly/2EFoOHq, http://bit.ly/2FNkUvz",Northern America,4
44628,US-Mexico Border,"January 02, 2018",2018,Jan,1,0,1,0,0,1,0,Unknown (skeletal remains),"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,32.2732613,-111.6896884,Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5
44645,Europe,"January 02, 2018",2018,Jan,0,1,1,1,0,0,0,Presumed drowning,"Kolpa/Kupa river, near Ukovaci, municipality of Črnomelj, Slovenia","IOM Slovenia, zurnal24.si",45.55970618,15.29882071,Western Balkans,http://bit.ly/2oOTrni,Southern Europe,1
50821,North Africa,"January 02, 2018",2018,Jan,2,0,2,0,0,2,0,"Sickness and lack of access to medicines, Starvation, Dehydration","Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),21.284256,24.028913,Unknown,http://www.mixedmigration.org/4mi/,Northern Africa,2
44083,South America,"January 01, 2018",2018,Jan,4,0,4,2,1,3,0,Vehicle Accident,"BR-471 motorway near Santa Vitória do Palmar, Rio Grande do Sul, Brazil","El Nuevo Herald, O Globo, Diaro de Cuba",-33.51769914,-53.33420946,Unknown,"https://bit.ly/2GFOO92, http://hrld.us/2D0Ebf9, http://bit.ly/2FpLXhe, https://glo.bo/2m8LfMj",South America,3
44369,US-Mexico Border,"December 31, 2017",2017,Dec,48,0,48,0,0,0,0,Mixed,"Webb County, Texas, USA",Webb County Office of the Medical Examiner,27.8174487,-99.0128926,Central America to US,Not Available,Northern America,5
44370,US-Mexico Border,"December 31, 2017",2017,Dec,3,0,3,0,0,0,0,Mixed,"Zapata County, Texas, USA",Webb County Office of the Medical Examiner,26.9730763,-99.1013498,Central America to US,Not Available,Northern America,5
44371,US-Mexico Border,"December 31, 2017",2017,Dec,2,0,2,0,0,0,0,Mixed,"Jim Hogg County, Texas, USA",Webb County Office of the Medical Examiner,26.995506,-98.7481167,Central America to US,Not Available,Northern America,5
44372,US-Mexico Border,"December 31, 2017",2017,Dec,1,0,1,0,0,0,0,Unknown,"Val Verde County, Texas, USA",Webb County Office of the Medical Examiner,29.8687682,-101.1617356,Central America to US,Not Available,Northern America,5
44373,US-Mexico Border,"December 31, 2017",2017,Dec,2,0,2,0,0,0,0,Mixed,"La Salle County, Texas, USA",Webb County Office of the Medical Examiner,28.2758921,-99.1013498,Central America to US,Not Available,Northern America,5
44374,US-Mexico Border,"December 31, 2017",2017,Dec,4,0,4,0,0,0,0,Mixed,"Dimmit County, Texas",Webb County Office of the Medical Examiner,28.4116514,-99.8124935,Central America to US,Not Available,Northern America,5
44391,US-Mexico Border,"December 31, 2017",2017,Dec,2,0,2,0,0,0,0,Mixed,"Brooks County, Texas, USA","South Texas Human Rights Center, Webb County Office of the Medical Examiner",27.0273057,-98.2212979,Central America to US,Not Available,Northern America,5
44392,US-Mexico Border,"December 31, 2017",2017,Dec,1,0,1,0,0,0,0,Vehicle Accident,"El Paso County, Texas, USA",El Paso Sector Border Patrol,31.8039824,-106.2051484,Central America to US,Not Available,Northern America,5
44393,US-Mexico Border,"December 31, 2017",2017,Dec,4,0,4,0,0,4,0,Mixed,"San Diego County, California",San Diego County Office of Vital Records,32.7157305,-117.1610966,Central America to US,Not Available,Northern America,5
44598,Central America,"December 31, 2017",2017,Dec,1,0,1,0,0,1,0,Hit by train,"Residencial Las Plazas, Aguascalientes, Mexico",Bi Noticias,21.94616851,-102.2833209,Central America to US,http://bit.ly/2FnG44r,Central America,1
44689,Central America,"December 31, 2017",2017,Dec,7,0,7,0,0,0,0,Mixed,"Darién province, Panama, near border with Colombia",Ministerio Público Región de Darién via TVN Noticias,7.736847452,-77.54837036,Darien Gap,http://bit.ly/2F1VzC9,Central America,1
50820,North Africa,"December 31, 2017",2017,Dec,2,0,2,0,0,2,0,Shot or stabbed,"Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi),27.016237,14.430466,Unknown,http://www.mixedmigration.org/4mi/,Northern Africa,2
44064,US-Mexico Border,"December 30, 2017",2017,Dec,1,0,1,0,0,0,0,Unknown,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,32.137605,-112.6652585,Central America to US,http://www.humaneborders.info/app/mapa.asp,Northern America,5
44068,Europe,"December 29, 2017",2017,Dec,1,0,1,0,0,1,0,Crushed in back of truck,"Calais Port, France",The Local,50.9340765,1.9102149,Unknown,"http://bit.ly/2Duroy8, http://bit.ly/2D7Blmc",Western Europe,3
44067,Europe,"December 28, 2017",2017,Dec,1,0,1,0,0,1,0,Presumed drowning,"Evros River, Greece-Turkey Border",The New Arab,40.97682014,26.30950928,Unknown,"http://bit.ly/2CEpv5p, http://bit.ly/2As6RIY",Southern Europe,3
44361,Central America,"December 28, 2017",2017,Dec,1,0,1,0,0,1,0,Hit by train,"Train tracks near Santiago Niltepec, Oaxaca, Mexico",NVI Noticias,16.5611537,-94.6138639,Central America to US,http://bit.ly/2Dz0kBx,Central America,1
44347,Sub-Saharan Africa,"December 27, 2017",2017,Dec,1,0,1,0,1,0,0,Sickness and lack of access to medicines,"Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4Mi),7.986535,16.9741689,Unknown,Not Available,Western Africa,2
44348,North Africa,"December 27, 2017",2017,Dec,2,0,2,0,0,2,0,Dehydration,"Unspecified location in the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi),21.66503906,27.88794267,Unknown,Not Available,Northern Africa,2
